request_id,request_number,student_id,department_id,department_name,request_type,priority,status,assigned_admin_id,assigned_admin_name,created_at,resolved_at,processing_time_minutes,estimated_time_minutes,manual_steps_count,error_count,requires_manual_review,complexity_score,_day
2174,REQ-3173,77147,103,Academic Affairs,Scholarship Verification,Critical,Approved,10,Christopher Jones,2024-11-28 10:15,2024-11-28 11:26,53,60,10,1,True,5,2024-11-28
2175,REQ-3174,51717,101,Registrar,Course Add/Drop,Critical,Resolved,1,Jason West,2024-07-25 12:45,2024-07-25 13:54,51,35,6,0,False,3,2024-07-25
2176,REQ-3175,49098,106,Admissions,Leave Request,High,Resolved,6,Sheila Curry,2025-04-08 09:15,2025-04-08 10:54,75,45,8,2,True,4,2025-04-08
2177,REQ-3176,80080,102,Finance,IT Support,Medium,Rejected,9,Timothy Ellis,2024-03-03 11:00,2024-03-03 12:17,39,30,5,0,False,2,2024-03-03
2178,REQ-3177,89613,105,Student Services,Leave Request,Critical,Resolved,12,Fred Park,2024-03-11 12:30,2024-03-11 13:26,33,45,8,0,False,3,2024-03-11
2179,REQ-3178,57523,104,IT Support,Enrollment Letter,Critical,Approved,11,Rachael Hill,2024-05-18 13:30,2024-05-18 14:28,32,30,5,0,False,2,2024-05-18
2180,REQ-3179,59498,103,Academic Affairs,Enrollment Letter,Critical,Resolved,3,Debra Shaw,2024-11-01 14:00,2024-11-01 15:00,35,30,5,0,False,2,2024-11-01
2181,REQ-3180,54142,105,Student Services,Course Add/Drop,Low,Resolved,5,Samuel Richardson,2025-08-09 14:45,2025-08-09 15:47,32,35,6,0,False,3,2025-08-09
2182,REQ-3181,15805,106,Admissions,IT Support,Medium,Resolved,13,Monique Davis,2024-01-02 11:30,2024-01-02 12:21,34,30,5,0,False,2,2024-01-02
2183,REQ-3182,30128,103,Academic Affairs,Document Verification,Low,Resolved,3,Debra Shaw,2024-12-06 17:30,2024-12-06 18:44,55,65,12,5,True,5,2024-12-06
2184,REQ-3183,89909,101,Registrar,Fee Clarification,High,Rejected,8,Angela Odonnell,2025-11-11 16:45,2025-11-11 18:24,68,55,10,5,True,5,2025-11-11
2185,REQ-3184,36406,106,Admissions,Document Verification,Low,Resolved,13,Monique Davis,2024-03-09 17:45,2024-03-09 19:31,72,65,12,1,True,5,2024-03-09
2186,REQ-3185,42072,105,Student Services,ID Card Reissue,Medium,Approved,5,Samuel Richardson,2025-09-12 14:45,2025-09-12 15:25,24,25,4,0,False,2,2025-09-12
2187,REQ-3186,72988,104,IT Support,IT Support,High,Approved,4,Megan Mendoza,2025-10-20 14:45,2025-10-20 15:29,26,30,5,0,False,2,2025-10-20
2188,REQ-3187,38001,102,Finance,ID Card Reissue,Low,Resolved,2,Christopher Baker,2025-03-30 12:00,2025-03-30 12:50,21,25,4,0,False,2,2025-03-30
2189,REQ-3188,57423,101,Registrar,Transcript Request,High,Resolved,1,Jason West,2025-04-24 17:15,2025-04-24 18:48,55,40,7,0,False,3,2025-04-24
2190,REQ-3189,28928,103,Academic Affairs,Enrollment Letter,Medium,Approved,10,Christopher Jones,2025-09-29 17:00,2025-09-29 17:51,29,30,5,0,False,2,2025-09-29
2191,REQ-3190,85131,101,Registrar,Hostel Allocation,Low,Rejected,8,Angela Odonnell,2025-10-01 17:00,2025-10-01 18:20,66,50,7,1,True,4,2025-10-01
2192,REQ-3191,71081,106,Admissions,Leave Request,Critical,Approved,13,Monique Davis,2024-11-19 13:45,2024-11-19 15:13,61,45,8,1,True,4,2024-11-19
2193,REQ-3192,78790,103,Academic Affairs,Enrollment Letter,Low,Approved,10,Christopher Jones,2024-03-13 16:45,2024-03-13 17:53,38,30,5,0,False,2,2024-03-13
2194,REQ-3193,74764,105,Student Services,ID Card Reissue,Low,Approved,5,Samuel Richardson,2025-04-08 12:45,2025-04-08 13:35,32,25,4,0,False,2,2025-04-08
2195,REQ-3194,44547,105,Student Services,ID Card Reissue,Critical,Approved,12,Fred Park,2025-01-13 17:45,2025-01-13 18:37,30,25,4,0,False,2,2025-01-13
2196,REQ-3195,62317,102,Finance,Scholarship Verification,Low,Approved,2,Christopher Baker,2024-06-08 09:45,2024-06-08 11:17,73,60,10,4,True,5,2024-06-08
2197,REQ-3196,80781,101,Registrar,IT Support,Critical,Resolved,1,Jason West,2025-10-09 14:00,2025-10-09 14:43,31,30,5,0,False,2,2025-10-09
2198,REQ-3197,88117,105,Student Services,Document Verification,Low,Resolved,5,Samuel Richardson,2024-01-28 16:00,2024-01-28 18:00,91,65,12,4,True,5,2024-01-28
2199,REQ-3198,28871,101,Registrar,Document Verification,Critical,Rejected,8,Angela Odonnell,2025-08-23 11:15,2025-08-23 13:27,88,65,12,6,True,5,2025-08-23
2200,REQ-3199,41799,105,Student Services,ID Card Reissue,High,Pending,5,Samuel Richardson,2024-08-17 13:45,2024-08-17 14:37,19,25,4,0,False,2,2024-08-17
2201,REQ-3200,68470,104,IT Support,Leave Request,Low,Approved,11,Rachael Hill,2024-12-01 16:45,2024-12-01 17:58,55,45,8,1,True,4,2024-12-01
2202,REQ-3201,15597,104,IT Support,Hostel Allocation,High,Approved,4,Megan Mendoza,2024-04-13 11:15,2024-04-13 12:54,81,50,7,3,True,4,2024-04-13
2203,REQ-3202,39182,106,Admissions,Hostel Allocation,High,Resolved,6,Sheila Curry,2025-01-01 11:00,2025-01-01 12:30,51,50,7,0,False,3,2025-01-01
2204,REQ-3203,73359,103,Academic Affairs,Course Add/Drop,Low,Approved,3,Debra Shaw,2024-11-14 14:15,2024-11-14 15:09,44,35,6,3,True,4,2024-11-14
2205,REQ-3204,24920,107,International Office,Document Verification,High,Pending,7,Andrew Carlson,2024-08-20 14:00,2024-08-20 15:52,89,65,12,3,True,5,2024-08-20
2206,REQ-3205,28628,107,International Office,Scholarship Verification,Medium,Resolved,7,Andrew Carlson,2024-02-08 16:45,2024-02-08 18:19,58,60,10,4,True,5,2024-02-08
2207,REQ-3206,48462,107,International Office,Course Add/Drop,Low,Rejected,14,Michael Pearson,2024-12-31 15:30,2024-12-31 16:53,57,35,6,1,True,4,2024-12-31
2208,REQ-3207,90367,107,International Office,Fee Clarification,High,Pending,14,Michael Pearson,2025-03-13 13:00,2025-03-13 14:21,61,55,10,4,True,5,2025-03-13
2209,REQ-3208,30993,102,Finance,Hostel Allocation,Medium,Approved,9,Timothy Ellis,2025-06-02 12:00,2025-06-02 13:07,33,50,7,1,True,4,2025-06-02
2210,REQ-3209,53440,102,Finance,Hostel Allocation,High,Resolved,2,Christopher Baker,2025-06-05 15:15,2025-06-05 16:37,72,50,7,0,False,3,2025-06-05
2211,REQ-3210,58869,106,Admissions,Course Add/Drop,Low,Resolved,6,Sheila Curry,2024-08-20 12:15,2024-08-20 13:23,52,35,6,0,False,3,2024-08-20
2212,REQ-3211,49307,103,Academic Affairs,ID Card Reissue,High,Pending,10,Christopher Jones,2025-07-04 12:45,2025-07-04 13:42,40,25,4,0,False,2,2025-07-04
2213,REQ-3212,92862,107,International Office,Scholarship Verification,High,Approved,14,Michael Pearson,2025-12-27 13:45,2025-12-27 15:19,61,60,10,4,True,5,2025-12-27
2214,REQ-3213,54128,103,Academic Affairs,ID Card Reissue,Low,Approved,3,Debra Shaw,2025-10-04 16:30,2025-10-04 17:16,25,25,4,0,False,2,2025-10-04
2215,REQ-3214,22960,102,Finance,IT Support,Medium,Resolved,2,Christopher Baker,2025-06-09 10:45,2025-06-09 11:37,25,30,5,0,False,2,2025-06-09
2216,REQ-3215,83721,107,International Office,Course Add/Drop,Medium,Approved,14,Michael Pearson,2025-11-14 16:45,2025-11-14 17:55,42,35,6,0,False,3,2025-11-14
2217,REQ-3216,93482,107,International Office,Hostel Allocation,Medium,Approved,14,Michael Pearson,2024-10-21 09:15,2024-10-21 10:57,76,50,7,2,True,4,2024-10-21
2218,REQ-3217,60393,107,International Office,Fee Clarification,Medium,Resolved,7,Andrew Carlson,2024-06-04 15:30,2024-06-04 17:06,73,55,10,4,True,5,2024-06-04
2219,REQ-3218,64458,105,Student Services,Document Verification,Critical,Resolved,5,Samuel Richardson,2025-03-01 15:45,2025-03-01 17:33,86,65,12,2,True,5,2025-03-01
2220,REQ-3219,14203,101,Registrar,Scholarship Verification,Medium,Resolved,1,Jason West,2024-05-22 14:45,2024-05-22 15:59,54,60,10,2,True,5,2024-05-22
2221,REQ-3220,65492,102,Finance,IT Support,Medium,Approved,2,Christopher Baker,2024-10-02 17:00,2024-10-02 17:43,30,30,5,0,False,2,2024-10-02
2222,REQ-3221,29624,104,IT Support,Scholarship Verification,High,Approved,11,Rachael Hill,2025-09-24 09:00,2025-09-24 10:48,74,60,10,8,True,5,2025-09-24
2223,REQ-3222,55935,107,International Office,Course Add/Drop,Low,Approved,14,Michael Pearson,2024-05-03 13:30,2024-05-03 14:16,22,35,6,1,True,4,2024-05-03
2224,REQ-3223,24423,103,Academic Affairs,Hostel Allocation,Critical,Resolved,10,Christopher Jones,2025-01-04 15:30,2025-01-04 17:07,63,50,7,2,True,4,2025-01-04
2225,REQ-3224,90260,104,IT Support,Fee Clarification,High,Approved,4,Megan Mendoza,2025-01-23 12:00,2025-01-23 13:41,62,55,10,2,True,5,2025-01-23
2226,REQ-3225,49142,105,Student Services,Transcript Request,Low,Resolved,5,Samuel Richardson,2025-10-16 11:45,2025-10-16 12:57,41,40,7,0,False,3,2025-10-16
2227,REQ-3226,37300,102,Finance,Leave Request,High,Resolved,9,Timothy Ellis,2024-01-03 11:30,2024-01-03 12:42,55,45,8,0,False,3,2024-01-03
2228,REQ-3227,39975,106,Admissions,Course Add/Drop,Low,Pending,13,Monique Davis,2025-07-16 15:45,2025-07-16 16:28,29,35,6,1,True,4,2025-07-16
2229,REQ-3228,20969,104,IT Support,Course Add/Drop,High,Resolved,4,Megan Mendoza,2024-08-27 10:30,2024-08-27 11:41,47,35,6,1,True,4,2024-08-27
2230,REQ-3229,70029,103,Academic Affairs,Hostel Allocation,Critical,Resolved,3,Debra Shaw,2024-06-01 14:00,2024-06-01 15:27,71,50,7,1,True,4,2024-06-01
2231,REQ-3230,47409,107,International Office,Enrollment Letter,Medium,Rejected,14,Michael Pearson,2024-08-06 10:15,2024-08-06 10:54,25,30,5,0,False,2,2024-08-06
2232,REQ-3231,75804,104,IT Support,Hostel Allocation,Low,Resolved,11,Rachael Hill,2025-03-11 10:15,2025-03-11 11:38,55,50,7,1,True,4,2025-03-11
2233,REQ-3232,18509,101,Registrar,Leave Request,High,Approved,8,Angela Odonnell,2024-09-06 10:30,2024-09-06 11:29,30,45,8,0,False,3,2024-09-06
2234,REQ-3233,81893,104,IT Support,Fee Clarification,Low,Rejected,11,Rachael Hill,2025-07-01 15:15,2025-07-01 16:45,57,55,10,7,True,5,2025-07-01
2235,REQ-3234,69525,104,IT Support,ID Card Reissue,Low,Approved,4,Megan Mendoza,2024-02-16 15:30,2024-02-16 16:16,19,25,4,0,False,2,2024-02-16
2236,REQ-3235,44508,106,Admissions,Scholarship Verification,Medium,Approved,6,Sheila Curry,2024-05-26 15:15,2024-05-26 17:11,79,60,10,2,True,5,2024-05-26
2237,REQ-3236,66588,101,Registrar,Fee Clarification,High,Pending,8,Angela Odonnell,2024-02-04 09:15,2024-02-04 10:04,37,55,10,1,True,5,2024-02-04
2238,REQ-3237,47915,106,Admissions,Transcript Request,Medium,Approved,6,Sheila Curry,2025-11-22 14:15,2025-11-22 15:20,46,40,7,2,True,4,2025-11-22
2239,REQ-3238,87178,104,IT Support,Leave Request,Medium,Approved,11,Rachael Hill,2025-05-06 09:00,2025-05-06 09:53,36,45,8,1,True,4,2025-05-06
2240,REQ-3239,46421,101,Registrar,Leave Request,Low,Resolved,8,Angela Odonnell,2025-03-10 12:15,2025-03-10 13:07,39,45,8,0,False,3,2025-03-10
2241,REQ-3240,95854,103,Academic Affairs,Leave Request,Low,Approved,3,Debra Shaw,2025-08-24 11:15,2025-08-24 12:02,36,45,8,2,True,4,2025-08-24
2242,REQ-3241,85481,106,Admissions,Document Verification,Low,Approved,6,Sheila Curry,2024-03-18 10:15,2024-03-18 11:47,62,65,12,3,True,5,2024-03-18
2243,REQ-3242,88342,102,Finance,Fee Clarification,High,Approved,2,Christopher Baker,2025-01-07 11:45,2025-01-07 13:25,67,55,10,3,True,5,2025-01-07
2244,REQ-3243,62393,107,International Office,Transcript Request,High,Approved,14,Michael Pearson,2025-11-26 13:30,2025-11-26 14:16,31,40,7,2,True,4,2025-11-26
2245,REQ-3244,35339,105,Student Services,Course Add/Drop,High,Approved,12,Fred Park,2025-03-14 09:15,2025-03-14 10:12,26,35,6,1,True,4,2025-03-14
2246,REQ-3245,72069,106,Admissions,IT Support,Medium,Resolved,6,Sheila Curry,2025-08-20 14:15,2025-08-20 15:31,34,30,5,0,False,2,2025-08-20
2247,REQ-3246,33273,106,Admissions,Course Add/Drop,Critical,Approved,13,Monique Davis,2024-06-30 16:15,2024-06-30 17:08,25,35,6,1,True,4,2024-06-30
2248,REQ-3247,58461,103,Academic Affairs,Scholarship Verification,Medium,Pending,10,Christopher Jones,2025-07-30 10:30,2025-07-30 12:07,53,60,10,4,True,5,2025-07-30
2249,REQ-3248,62995,101,Registrar,ID Card Reissue,High,Approved,8,Angela Odonnell,2025-03-02 13:00,2025-03-02 13:47,19,25,4,0,False,2,2025-03-02
2250,REQ-3249,83556,103,Academic Affairs,IT Support,Critical,Approved,10,Christopher Jones,2024-10-04 15:45,2024-10-04 16:42,21,30,5,0,False,2,2024-10-04
2251,REQ-3250,74730,107,International Office,IT Support,Medium,Pending,14,Michael Pearson,2024-09-12 11:30,2024-09-12 12:26,23,30,5,0,False,2,2024-09-12
2252,REQ-3251,35757,101,Registrar,Course Add/Drop,Medium,Pending,8,Angela Odonnell,2025-05-01 10:15,2025-05-01 11:29,35,35,6,0,False,3,2025-05-01
2253,REQ-3252,97655,103,Academic Affairs,Transcript Request,Low,Approved,3,Debra Shaw,2025-11-06 13:45,2025-11-06 15:23,67,40,7,4,True,4,2025-11-06
2254,REQ-3253,40980,107,International Office,Scholarship Verification,Low,Rejected,7,Andrew Carlson,2025-02-06 17:15,2025-02-06 19:20,93,60,10,2,True,5,2025-02-06
2255,REQ-3254,70542,101,Registrar,Scholarship Verification,Low,Resolved,8,Angela Odonnell,2024-08-17 17:00,2024-08-17 18:25,65,60,10,4,True,5,2024-08-17
2256,REQ-3255,31764,102,Finance,Leave Request,Low,Rejected,2,Christopher Baker,2025-05-24 12:45,2025-05-24 14:10,64,45,8,2,True,4,2025-05-24
2257,REQ-3256,37263,103,Academic Affairs,Document Verification,Low,Approved,10,Christopher Jones,2025-05-08 17:00,2025-05-08 18:46,85,65,12,1,True,5,2025-05-08
2258,REQ-3257,46434,101,Registrar,IT Support,Medium,Approved,8,Angela Odonnell,2025-02-11 12:30,2025-02-11 13:44,43,30,5,0,False,2,2025-02-11
2259,REQ-3258,70294,107,International Office,Enrollment Letter,Medium,Rejected,7,Andrew Carlson,2025-02-01 13:30,2025-02-01 14:16,23,30,5,0,False,2,2025-02-01
2260,REQ-3259,97525,107,International Office,Enrollment Letter,Low,Approved,14,Michael Pearson,2024-01-12 12:45,2024-01-12 13:28,14,30,5,0,False,2,2024-01-12
2261,REQ-3260,98111,106,Admissions,IT Support,Low,Approved,13,Monique Davis,2025-12-20 15:30,2025-12-20 16:20,29,30,5,0,False,2,2025-12-20
2262,REQ-3261,24081,106,Admissions,Scholarship Verification,Medium,Pending,6,Sheila Curry,2024-08-11 14:15,2024-08-11 15:05,41,60,10,5,True,5,2024-08-11
2263,REQ-3262,20656,107,International Office,Transcript Request,Medium,Approved,7,Andrew Carlson,2024-04-26 15:15,2024-04-26 16:18,27,40,7,0,False,3,2024-04-26
2264,REQ-3263,99869,102,Finance,Fee Clarification,High,Resolved,9,Timothy Ellis,2024-10-05 12:45,2024-10-05 14:25,67,55,10,4,True,5,2024-10-05
2265,REQ-3264,66906,107,International Office,ID Card Reissue,Critical,Pending,7,Andrew Carlson,2024-10-15 09:30,2024-10-15 10:18,18,25,4,0,False,2,2024-10-15
2266,REQ-3265,85804,102,Finance,Enrollment Letter,Low,Pending,2,Christopher Baker,2024-03-16 13:00,2024-03-16 13:50,30,30,5,0,False,2,2024-03-16
2267,REQ-3266,64687,101,Registrar,Leave Request,Critical,Resolved,8,Angela Odonnell,2025-11-02 11:00,2025-11-02 12:12,47,45,8,0,False,3,2025-11-02
2268,REQ-3267,36289,104,IT Support,Document Verification,High,Pending,4,Megan Mendoza,2024-03-15 09:15,2024-03-15 10:47,74,65,12,3,True,5,2024-03-15
2269,REQ-3268,19789,106,Admissions,ID Card Reissue,Critical,Approved,13,Monique Davis,2024-11-05 17:30,2024-11-05 18:03,23,25,4,0,False,2,2024-11-05
2270,REQ-3269,20464,106,Admissions,Leave Request,High,Approved,13,Monique Davis,2025-08-02 10:45,2025-08-02 12:12,73,45,8,1,True,4,2025-08-02
2271,REQ-3270,99370,101,Registrar,Hostel Allocation,High,Approved,1,Jason West,2025-05-22 10:15,2025-05-22 11:48,59,50,7,2,True,4,2025-05-22
2272,REQ-3271,79942,102,Finance,Leave Request,Critical,Approved,9,Timothy Ellis,2025-04-20 09:15,2025-04-20 10:27,56,45,8,0,False,3,2025-04-20
2273,REQ-3272,59881,103,Academic Affairs,Course Add/Drop,High,Approved,3,Debra Shaw,2025-05-11 10:15,2025-05-11 11:18,30,35,6,1,True,4,2025-05-11
2274,REQ-3273,24575,102,Finance,Scholarship Verification,Critical,Approved,2,Christopher Baker,2024-09-01 17:00,2024-09-01 18:33,67,60,10,5,True,5,2024-09-01
2275,REQ-3274,19979,107,International Office,Document Verification,Medium,Resolved,14,Michael Pearson,2024-06-22 12:15,2024-06-22 13:55,81,65,12,6,True,5,2024-06-22
2276,REQ-3275,63283,103,Academic Affairs,Document Verification,High,Approved,3,Debra Shaw,2024-12-05 09:45,2024-12-05 11:52,88,65,12,0,True,5,2024-12-05
2277,REQ-3276,57616,103,Academic Affairs,Transcript Request,High,Approved,3,Debra Shaw,2024-11-26 11:45,2024-11-26 12:55,54,40,7,0,False,3,2024-11-26
2278,REQ-3277,76412,106,Admissions,Hostel Allocation,Medium,Resolved,6,Sheila Curry,2025-12-25 16:30,2025-12-25 17:53,54,50,7,1,True,4,2025-12-25
2279,REQ-3278,37290,101,Registrar,Leave Request,High,Pending,8,Angela Odonnell,2024-04-18 14:45,2024-04-18 16:06,51,45,8,1,True,4,2024-04-18
2280,REQ-3279,27467,107,International Office,Transcript Request,High,Approved,14,Michael Pearson,2024-05-29 11:45,2024-05-29 12:58,52,40,7,2,True,4,2024-05-29
2281,REQ-3280,48543,103,Academic Affairs,Scholarship Verification,High,Approved,3,Debra Shaw,2024-09-22 15:00,2024-09-22 17:06,106,60,10,1,True,5,2024-09-22
2282,REQ-3281,77102,107,International Office,Document Verification,Critical,Resolved,7,Andrew Carlson,2024-01-06 15:45,2024-01-06 17:18,75,65,12,3,True,5,2024-01-06
2283,REQ-3282,23145,101,Registrar,Document Verification,Critical,Pending,1,Jason West,2025-10-15 15:45,2025-10-15 17:17,65,65,12,4,True,5,2025-10-15
2284,REQ-3283,25953,105,Student Services,IT Support,High,Resolved,5,Samuel Richardson,2024-01-08 16:45,2024-01-08 17:23,22,30,5,0,False,2,2024-01-08
2285,REQ-3284,11726,102,Finance,IT Support,High,Approved,2,Christopher Baker,2024-05-26 17:15,2024-05-26 17:52,22,30,5,0,False,2,2024-05-26
2286,REQ-3285,15113,103,Academic Affairs,Hostel Allocation,High,Approved,3,Debra Shaw,2025-06-22 12:30,2025-06-22 13:15,30,50,7,2,True,4,2025-06-22
2287,REQ-3286,51211,105,Student Services,Hostel Allocation,Medium,Resolved,5,Samuel Richardson,2024-08-21 14:00,2024-08-21 15:11,56,50,7,0,False,3,2024-08-21
2288,REQ-3287,93827,107,International Office,Transcript Request,High,Approved,14,Michael Pearson,2024-05-29 11:15,2024-05-29 12:51,66,40,7,0,False,3,2024-05-29
2289,REQ-3288,19540,105,Student Services,Hostel Allocation,Low,Approved,5,Samuel Richardson,2025-09-05 16:15,2025-09-05 17:25,61,50,7,3,True,4,2025-09-05
2290,REQ-3289,26547,101,Registrar,Course Add/Drop,Low,Approved,8,Angela Odonnell,2025-12-30 14:15,2025-12-30 15:01,30,35,6,0,False,3,2025-12-30
2291,REQ-3290,14772,103,Academic Affairs,Course Add/Drop,Medium,Approved,10,Christopher Jones,2025-07-23 15:45,2025-07-23 17:02,40,35,6,1,True,4,2025-07-23
2292,REQ-3291,13268,106,Admissions,Document Verification,Medium,Resolved,6,Sheila Curry,2024-01-24 15:15,2024-01-24 16:50,64,65,12,1,True,5,2024-01-24
2293,REQ-3292,68278,105,Student Services,Hostel Allocation,High,Resolved,5,Samuel Richardson,2025-11-14 11:00,2025-11-14 12:14,41,50,7,0,False,3,2025-11-14
2294,REQ-3293,74616,107,International Office,Fee Clarification,High,Pending,14,Michael Pearson,2025-09-02 09:30,2025-09-02 11:06,64,55,10,2,True,5,2025-09-02
2295,REQ-3294,64932,105,Student Services,Enrollment Letter,Critical,Approved,12,Fred Park,2025-12-15 09:30,2025-12-15 10:30,32,30,5,0,False,2,2025-12-15
2296,REQ-3295,66249,106,Admissions,Enrollment Letter,Low,Resolved,6,Sheila Curry,2025-12-07 13:30,2025-12-07 14:15,20,30,5,0,False,2,2025-12-07
2297,REQ-3296,45830,101,Registrar,Scholarship Verification,High,Rejected,1,Jason West,2025-02-01 14:45,2025-02-01 15:52,41,60,10,1,True,5,2025-02-01
2298,REQ-3297,64821,101,Registrar,Hostel Allocation,Low,Pending,1,Jason West,2025-02-12 14:15,2025-02-12 15:42,55,50,7,1,True,4,2025-02-12
2299,REQ-3298,62228,105,Student Services,Course Add/Drop,Medium,Approved,5,Samuel Richardson,2024-05-23 14:15,2024-05-23 15:13,37,35,6,3,True,4,2024-05-23
2300,REQ-3299,33638,107,International Office,Enrollment Letter,High,Resolved,14,Michael Pearson,2024-10-29 13:30,2024-10-29 14:58,45,30,5,0,False,2,2024-10-29
2301,REQ-3300,77146,105,Student Services,Leave Request,Low,Approved,12,Fred Park,2025-11-22 11:15,2025-11-22 12:37,65,45,8,1,True,4,2025-11-22
2302,REQ-3301,62208,103,Academic Affairs,Leave Request,Low,Approved,3,Debra Shaw,2025-04-10 11:30,2025-04-10 12:56,55,45,8,0,False,3,2025-04-10
2303,REQ-3302,83806,105,Student Services,Transcript Request,Critical,Resolved,12,Fred Park,2024-11-18 16:30,2024-11-18 17:25,38,40,7,1,True,4,2024-11-18
2304,REQ-3303,96135,102,Finance,Leave Request,Medium,Approved,9,Timothy Ellis,2024-06-17 14:45,2024-06-17 15:51,53,45,8,2,True,4,2024-06-17
2305,REQ-3304,80493,107,International Office,Enrollment Letter,Medium,Approved,14,Michael Pearson,2025-11-22 13:30,2025-11-22 14:13,26,30,5,0,False,2,2025-11-22
2306,REQ-3305,90902,104,IT Support,ID Card Reissue,Low,Approved,4,Megan Mendoza,2024-02-17 13:00,2024-02-17 13:55,27,25,4,0,False,2,2024-02-17
2307,REQ-3306,63381,102,Finance,Hostel Allocation,Critical,Approved,2,Christopher Baker,2025-05-12 13:15,2025-05-12 14:34,66,50,7,0,False,3,2025-05-12
2308,REQ-3307,72238,107,International Office,ID Card Reissue,Low,Resolved,7,Andrew Carlson,2024-05-02 14:15,2024-05-02 15:12,35,25,4,0,False,2,2024-05-02
2309,REQ-3308,15918,102,Finance,Scholarship Verification,High,Approved,2,Christopher Baker,2024-12-29 09:15,2024-12-29 10:19,49,60,10,2,True,5,2024-12-29
2310,REQ-3309,16389,107,International Office,ID Card Reissue,Low,Resolved,14,Michael Pearson,2024-01-08 11:15,2024-01-08 11:51,17,25,4,0,False,2,2024-01-08
2311,REQ-3310,18099,102,Finance,Enrollment Letter,Low,Approved,2,Christopher Baker,2024-08-04 14:15,2024-08-04 15:28,34,30,5,0,False,2,2024-08-04
2312,REQ-3311,54631,106,Admissions,Leave Request,Critical,Approved,6,Sheila Curry,2024-07-07 14:45,2024-07-07 16:02,57,45,8,1,True,4,2024-07-07
2313,REQ-3312,68916,106,Admissions,Course Add/Drop,Medium,Approved,13,Monique Davis,2024-03-06 17:30,2024-03-06 18:47,42,35,6,2,True,4,2024-03-06
2314,REQ-3313,71436,101,Registrar,Fee Clarification,Critical,Resolved,8,Angela Odonnell,2024-12-18 12:15,2024-12-18 13:43,74,55,10,3,True,5,2024-12-18
